SNname,weight1,weight2,weight3,peak_mjd,peak_mag,peak_phase,dM15,resid
SN2011ao,-7.99168996690737,2.1116278252824605,-1.027633200606349,55637.81333013013,17.615694162378443,0.09231466877334604,0.898,1
SN2011aa,-4.745892686984946,1.5666942056408066,0.847311518601686,55608.04324574574,16.209288721995843,1.1000452033045969,0.864,1
SN2011M,106.80425392555189,-29.175964600223157,-17.18012613606071,0.0,19.700697113016343,-0.1993999899608554,0.0,0
SN2011B,-7.271148724432046,-0.6234064404626626,-0.6274945393191229,55581.347335435436,15.740916581303688,0.08690093077948902,1.551,1
SN2010ko,377.66392765969397,-79.09062925241219,11.907350075920792,0.0,19.673904726043578,0.0997839423603537,0.0,0
SN2010gp,-53.015829487032036,13.092116201303348,-8.469743841016014,0.0,19.834098405067166,5.101974239863438,0.0,0
SN2010gn,52.38119734075885,-13.885001853919405,3.8325982904535776,0.0,19.831092975548906,0.5021476109307641,0.0,0
SN2010ev,-4.109342665717264,0.16780486165348885,-1.3387357238245894,55382.28699459459,18.34136449577696,0.01684300752655532,1.015,1
SN2010cr,10.113782825666842,-3.7645191166416088,12.982342228945836,0.0,19.744334569126853,1.9573385518563318,0.0,0
SN2010Y,-6.681718762989146,-2.150791407578923,-2.0817225900515726,55244.058333933936,17.4160112432508,0.008243258091140682,1.787,1
PTF10icb,-7.533676223410848,1.1792347203126585,-2.2836697975043054,0.0,17.55857864998606,5.280475718534529,0.0,0
SN2009ig,-4.403615206996422,0.3404536331715029,-2.3174380704233184,55076.92849329329,16.496553078206563,0.008417535473844495,0.933,1
SN2009cz,-4.010209462781082,-0.4146339208751412,-2.145286366522622,54941.39884984985,19.061537842935678,-0.001126493784282534,1.1,1
SN2009an,-6.178987431287615,0.1310641947483671,-1.0336070071904173,54897.138803203205,17.858313368997454,0.09792190604825413,1.233,1
SN2009Y,-4.667759605473621,-0.03588877121859402,0.1332099612147929,54874.501485085086,17.633561860037446,0.08075826073777925,1.215,1
SNF20080514002,-6.599392573865805,-2.1513071318391788,-0.12467552672444543,54609.91476506507,18.482612454861144,0.10250984840486632,1.909,1
SN2008hv,-5.358998407967004,-1.1872106944809164,-1.4331785871478786,54815.22854024024,17.5843611106774,0.018302310209481476,1.465,1
SN2008hs,7.872030789230388,-5.53691549560766,-1.616559474964764,0.0,19.18647279073457,0.009192673500467485,0.0,0
SN2008ec,0.8979540901284929,-2.4907906793870063,0.7071730342213143,54671.89302402402,18.867539264976255,0.10140159844953978,1.365,1
SN2008Q,-11.925194602841191,0.7397583754238871,-1.72775084086357,54502.91004054054,16.395831297078452,4.021878601712103e-05,1.558,1
SN2007on,-5.145890714929045,-2.36197355193971,-1.1836353090475025,54415.91181981982,15.604972246779218,0.021689681733079613,1.76,1
SN2007cv,-5.607830697432003,-0.13592903058606315,-3.230245315776952,54288.24639279279,18.457799596855008,-0.003578578581556968,1.103,1
SN2007co,302.8687243079389,-75.21804272236065,89.52527394280155,0.0,19.791312615964788,10.097626830372201,0.0,0
SN2007af,-6.297694368077337,-1.281710007179179,0.042161420867336874,54174.26181711711,16.424131185058478,0.10131056429118424,1.673,1
SN2007S,113.64693563285412,-35.26760475502821,8.921961321345634,0.0,18.970662339922352,0.3047743009263595,0.0,0
SN2006mr,84.18825315356175,-26.947991851810162,1.3728996279224313,0.0,18.756028596839407,0.49115308151444076,0.0,0
SN2006ej,-6.376934615200606,-4.421340232846517,-11.738513864691084,0.0,18.717591642652057,1.2758823529450227,0.0,0
SN2006dm,480.3010030366802,-125.31744970959183,28.41524485420899,0.0,18.937252269829735,0.2996996017512905,0.0,0
SN2006X,1.5734347444785826,-0.5369431116298078,0.13190696913417832,53786.90814984985,19.36808124895296,0.10761179089278095,0.771,1
SN2005ke,-2.2414129875775077,-2.0851253092276396,-0.2655725846891989,53698.74152892893,18.388173574052967,0.07117306361428177,1.485,1
SN2005hk,-13.81210244409605,2.6919092710423187,-2.10263948453354,0.0,18.434984449104547,5.0950641658437865,0.0,0
SN2005df,-3.8365789395898413,-0.4421780044870504,-0.36291271247783946,53598.80961621622,15.613392836324737,0.07929902013142343,1.209,1
SN2005cf,-4.997272689580815,-0.05995950073560591,-0.788520127248899,53532.62633783784,16.891182167634867,0.07588254258286486,1.19,1
SN2005am,-5.221261928745747,-1.1135647269040359,-0.7981634535449212,0.0,17.018067362294108,1.151785714285772,0.0,0
SN2020hvf,-7.287221236332482,-0.2544472512911749,-0.876780508651199,58973.09207927928,13.859616855848307,0.09153009868978756,1.442,1
SN2019np,-6.910426955087834,-0.19093845229024592,-0.8010563317024795,58508.09235875876,15.9249547964485,0.09194317560529974,1.397,1
SN2018ilu,-3.7572844035965263,0.2951917253436688,-1.0128751556131301,58448.60425275275,18.12888789898022,0.10121626480977497,0.972,1
SN2018aoz,-7.280455572719915,-0.5461968089258314,-2.2115399227086954,58218.995087187184,14.957768033760646,-0.004884482812368418,1.427,1
SN2017cbv,-5.74310592337853,0.12647160301925078,-0.8605677897676378,57838.82653243243,14.566193488228192,0.08977342849193803,1.206,1
SN2011fs,-37.79465757507054,10.212496365874957,-9.600382991868958,0.0,19.1,7.618075567578693,0.0,0
ASASSN-14eu,-438.2294050023684,90.16747626554285,-44.33674115390957,0.0,18.899463799544236,4.997253115409872,0.0,0
SN2013E,-12.136928976703839,3.1839000705473754,-2.546687947829029,0.0,17.34186557855309,3.521856620203323e-05,0.0,0
SN2013gh,30.850183853062543,-8.152500258412788,1.2131189334182237,0.0,17.56093518227566,0.10285181117643027,0.0,0
SN2009dc,-4.958348948010467,-0.48665322573004594,-1.3334123151834032,0.0,17.896937096640087,5.166581651891012,0.0,0
SN2015I,-56.33041783120408,12.61710800933331,-5.018848977894034,0.0,17.145702491695843,0.0,0.0,0
SN2017fzw,-1.835635832547341,-1.8149065388314372,1.321872638190021,57990.88420720721,17.585332624154375,0.12871216153162734,1.484,1
