SNname,weight1,weight2,weight3,peak_mjd,peak_mag,peak_phase,dM15,resid
SN2011ia,-9.799565688241309,0.3142601112365856,-0.1845216836034754,55889.337666666666,14.533305186736957,0.09584560026448496,1.574,1
SN2011hb,-14.128298569259808,2.570800455798078,-2.651107776588923,55868.65367177177,16.455395718422917,0.003568291318951644,1.235,1
SN2011ek,-5.578547251144146,-0.9484926095854881,-0.9443740144748658,55786.84947927928,16.08836563790632,0.08903410873103912,1.457,1
SN2011eh,25.869009188908205,-12.04294667435126,2.4566552217874977,0.0,16.308821311680507,0.10991766344004805,0.0,0
SN2011dn,-7.9680538298248615,-0.05016667463102633,-0.4558930685730917,55739.82988558558,15.669543330980822,0.0876932542317892,1.481,1
SN2011by,-9.307974822733732,-0.321115421044885,-1.7314383804885067,55687.53966156156,12.357520103162352,-0.010307515891456731,1.587,1
SN2011ao,-8.722081529857675,0.3756078653052681,-0.6522221700366889,55637.841493593594,13.989911140466237,0.07071572067207299,1.429,1
SN2011aa,-3.2219285850757586,1.949071698070603,-0.2490324311091492,55607.58160660661,14.138007975983879,0.10040178518313203,0.555,1
SN2011M,1.7212554621360519,-2.9249546254253502,-1.1231472427360167,0.0,16.554924438934584,0.003549075134817059,0.0,0
SN2011B,-10.362611380331224,-0.6240806298834086,-2.0376856208511076,55579.93585255255,12.302769414427717,-0.004126813380497474,1.74,1
SN2010ko,-10.129253926525463,-2.4047878989217546,-0.4878402485704948,55542.6235982983,16.00656728356623,0.08277059237425632,2.272,1
SN2010kg,-9.953740508737578,-0.5033778519772647,-1.958567313008321,55541.02216406407,16.078510846837318,-0.007704951754076816,1.677,1
SN2010gp,-7.025772800259304,-0.9397734100088946,-0.7722356211218809,55403.66767897898,16.619947968470765,0.08562400290479211,1.599,1
SN2010gn,-12.304373550775164,0.05397488209267089,-0.4381056513818395,55387.97743103103,16.66034050881667,0.10369790639612653,1.852,1
SN2010ev,-8.032484855548141,-0.027351341521548722,-1.1964654219626034,55382.097167767766,15.035656681547493,0.08639025546793189,1.432,1
SN2010cr,-7.083186155685679,-2.7546427083880403,2.585148953373334,0.0,16.58041683439444,1.5774951076281185,0.0,0
SN2010Y,-11.036339824906646,-2.5946600016675676,-1.8947904927674162,55244.427944644645,14.582170491944492,0.017749401228643436,2.309,1
PTF10icb,-8.148520523271902,0.3055495592100844,0.26190375866140325,55358.53726216216,14.07928650696094,0.1063054134378798,1.455,1
SN2009ig,-6.461732777228386,0.6189155395568446,-2.3489388812463847,55076.21593873874,13.147280208595008,-0.013935838716390592,1.049,1
SN2009cz,-8.095171299492211,0.21440890526353162,-0.7954562551518038,54940.76902242243,15.608590734450734,0.07739708366523779,1.403,1
SN2009an,-8.739392507023235,-0.4903020554067781,0.874286950886905,54896.391279779775,14.47676545709583,0.1003763922453853,1.75,1
SN2009Y,-8.038642122047193,-0.0407249930697593,-0.9190602409045554,54873.317483183186,14.246903973681565,0.06688125191821026,1.454,1
SNF20080514002,-10.267100942632686,-0.668721051808666,-0.8624788423455354,54609.14963703704,15.542809180194876,0.068138001012775,1.82,1
SN2008hv,-10.161474245341347,-0.8035253898911272,-2.6583321846863623,54814.03201411411,14.247677842225073,0.011859934959760565,1.726,1
SN2008hs,-8.761655109435603,-2.458609929287226,-2.543676559521206,54809.31005165165,16.092332569181234,-0.009782053442997984,2.024,1
SN2008ec,-9.438960161429728,-0.5958460757388924,-1.717491912961752,54670.4262027027,15.52737894559084,-0.013580017026595392,1.67,1
SN2008Q,-15.600513659034922,1.164764412431837,-2.6248527949566536,54502.55007897898,13.244620597109101,-0.009842282755839094,1.727,1
SN2007on,-9.711594033872808,-2.385661614542617,-1.6234284456768306,54416.25215855856,12.769521530445713,0.002145684451072327,2.154,1
SN2007cv,-11.195399444515953,-1.1365513095456763,-2.287477826147043,54288.11316216216,15.001502229378096,-0.016704204202220296,1.929,1
SN2007co,-7.0884803021758955,-0.4643752901852183,0.41761778064797617,54262.73583753753,16.965988705053757,0.10406837516184386,1.563,1
SN2007af,-8.896509322057112,-0.5316296864926168,-1.6800613897814278,54171.69522962963,13.03626171018234,0.025104109084841397,1.606,1
SN2007S,-6.757956327319607,0.6964870222259579,-0.6011798734175764,54141.13529299299,15.916226271379001,0.10383924358540675,1.172,1
SN2006ej,-9.098656365380736,-0.009501649268571555,0.27550435019681574,0.0,15.436441979484234,0.23558823529895687,0.0,0
SN2006dm,-10.125988249055407,-1.2001136247197355,-1.1939659196730514,53926.0958,15.950112220858676,-0.004109589037740946,1.92,1
SN2006X,-6.559167445622402,-0.002986348798724503,-1.5453808064205674,53784.27676156156,16.936721031897807,-0.003222326802447384,1.268,1
SN2005ke,-5.2721823437897575,-2.291470014431556,-1.242025963962771,53696.143071571576,15.460177454203109,0.03290703639113346,1.749,1
SN2020hvf,-6.053836435605397,0.8259124365551955,-0.2536055052849911,58976.07629009009,12.042275842307507,0.07583507961309355,1.098,1
SN2019np,-9.647695397764938,-0.30911215677829823,-0.5668135964277913,58508.09003603604,12.79882639399718,0.08963090435052301,1.692,1
SN2018ilu,-8.853852380214331,-0.2639973403676587,-0.9755003365039487,58448.602322322324,14.987781984991388,0.0993420605097679,1.581,1
SN2018aoz,-9.857998115363644,-0.05907804025549508,-2.334433362709751,58219.01503323323,12.261323085303683,0.014946543279153346,1.531,1
SN2017cbv,-7.505910230616395,0.5416920800445563,0.13497572282546136,57838.83103213213,11.497428372122581,0.09734285804218334,1.328,1
SN2011fs,2.7270562931819007,-2.191862569611219,3.7222648015470394,0.0,15.248356180193696,1.1124787642692053,0.0,0
ASASSN-14eu,-109.61317117554484,17.043569769612823,-2.0017021723202975,0.0,16.289630059850044,0.09675381213277001,0.0,0
