SNname,weight1,weight2,weight3,peak_mjd,peak_mag,peak_phase,dM15,resid
SN2011ek,0.5887941937306347,-0.18281430898540751,-0.1425339143299722,0.0,14.677568310603261,0.10449703434418556,0.0,0
SN2011eh,3.672811798040313,-2.2223048139558093,-0.04829254212886114,0.0,14.810361262128255,0.0898482394990765,0.0,0
SN2011dn,0.5700450471420624,1.0003458935830982,-0.5730300656080105,55745.346019219214,16.05936269369931,0.08392118947778826,0.427,1
SN2011by,-0.6203314933594568,0.5654304140605102,0.11746864081294742,55692.739653153156,12.897407989556896,0.09935508789200043,0.692,1
SN2011ao,-0.9718679715222706,0.5762818485245959,0.33857657848987105,55641.83813423423,14.339389218428375,0.1069576995376984,0.736,1
SN2011aa,2.0895851587619894,0.21295402188940715,0.5048407450159145,55614.56923373374,14.726101112324399,0.5822467724629146,0.559,1
SN2011M,31.407311267136237,-5.69088398667927,0.458353207887336,0.0,16.32414827381669,0.0936922172881749,0.0,0
SN2011B,-1.6565665670379257,0.7936641904817872,0.25367807257422037,55585.823909009014,12.831641232157086,0.10339204876585484,0.738,1
SN2010ko,-3.545118967428451,-0.3342910758641009,-0.2627924086686872,55547.05531371371,15.53201545747893,0.09437001357793129,1.161,1
SN2010kg,-0.2477921535886638,-0.12110539347072136,0.09744681437243508,55545.68866126126,15.726648975531319,0.10684489799355923,0.83,1
SN2010gp,-0.5575352829817808,0.8086324040833034,0.0009987776689650563,55407.681625225225,16.22486435546831,0.09924338400647059,0.617,1
SN2010gn,-3.6100507731815887,1.7809654991739807,-1.1676467795879573,55391.0603039039,16.940996002233597,0.08716593040507803,0.572,1
SN2010ev,-1.5403137268630476,0.7934652334256935,-0.38863652464079224,55386.063589389385,14.569729766831818,0.08284379522756247,0.685,1
SN2010cr,-0.6270817960062989,0.7222707251480867,2.1032975604194704,0.0,16.710302351696818,-1.7677103718234122,0.0,0
SN2010Y,-4.942277643249531,0.23245218925843386,0.11395814249311156,55250.467859659664,15.007627364455644,0.08690371875895764,1.17,1
PTF10icb,-2.948147971924192,1.57440967536343,-0.42727098049770423,55362.41010520521,14.466735551606511,0.10912309732551817,0.613,1
SN2009ig,0.4664725147369028,0.6572097054390144,-0.1431215933486945,55080.81311351351,13.409380694758175,0.08237216403423808,0.552,1
SN2009cz,-0.49122365051863814,0.490981155242653,0.3489710578704533,54945.52994234234,15.786135934114029,0.11747535978432566,0.714,1
SN2009an,-7.243029217384052,2.1689751916277435,-1.4633790163938836,54899.42813603603,14.46010036592951,0.08734988705494295,0.787,1
SN2009Y,-0.8573176401113553,0.49654942142695796,0.25364490661403755,54879.895080780785,14.181462225270016,0.1239650949315676,0.74,1
SNF20080514002,-2.312195467410532,0.5445164820690005,-0.29847079005297966,54613.05107577578,16.152573825419974,0.10868471210928643,0.824,1
SN2008hv,-2.022532518181711,0.4106685158208479,-0.5722217513723828,54817.42778938939,14.831675652605384,0.10640610996141753,0.813,1
SN2008hs,-4.376732466985353,-0.13203543305699308,-0.16175500523288372,54814.69802972973,16.196301683820536,0.07672539795930611,1.193,1
SN2008ec,-0.9767386536747064,0.4367624773458412,-0.5231898684186949,54674.54163723724,15.590311200692577,0.10987917051138751,0.714,1
SN2008Q,-5.776885437755686,1.6294365085349218,-0.7000422673596814,0.0,13.681572940923314,0.10436329185768578,0.0,0
SN2007on,-3.4410067048290296,-0.21973864457229297,-0.30702818269834525,54421.47982042042,12.95291394476947,0.0992250700033015,1.12,1
SN2007cv,-2.8615068401062818,0.6332542486128059,-0.7225881364946141,54291.428246846845,15.168025463210032,0.08754647504900603,0.824,1
SN2007co,-1.6258630470294835,0.9266164050274103,-0.7891342808064603,54265.73867567568,16.67379603283758,0.09702622977314945,0.632,1
SN2007af,-0.8973142874394018,0.7799029884769967,-0.019732821549794943,54176.345652552554,13.196599599936876,0.09517666920871193,0.654,1
SN2007S,0.05300187130231038,0.44913324423361733,0.15408104320204674,54146.017345045046,15.47800021378881,0.11572489649456763,0.662,1
