SNname,weight1,weight2,weight3,peak_mjd,peak_mag,peak_phase,dM15,resid
SN2006mr,-1.8806034505143925,-5.10551822408637,-5.72419682426238,54048.91224264264,17.658264732210704,-0.017651448667487024,1.855,1
SN2006ej,-9.39822634715116,-2.863240924316518,-6.995660538337192,53973.05404044044,16.983001156561283,-0.1921172152569821,1.891,1
SN2006dm,-7.242053484528061,-1.736164089146618,-0.3402329657259842,53926.6138952953,17.64126797401845,0.07230459422072144,1.848,1
SN2006X,-6.767571657120001,1.8293584268997682,-1.4810144799989582,0.0,18.28547914305583,0.09879342028937721,0.0,0
SN2005ke,-2.503854302647679,-2.2221734866489484,-0.9329408242168636,53697.635644944945,17.026102672129035,0.0951690994482206,1.499,1
SN2005hk,-10.70170202297381,-0.18950251291747378,1.5547953764702727,53679.87554174174,16.89480603165283,0.617514058976439,1.899,1
SN2005df,-5.897479027443543,-0.21903784259053172,-0.7954506995791215,53597.3116008008,13.878528940023179,0.06135537928134305,1.312,1
SN2005cf,-7.593891606921439,-0.6653123618067938,-1.3533330768638974,53532.346380380375,15.02373584738931,0.02622304212536175,1.543,1
SN2005am,-7.389465752319719,-0.49966979816348106,-0.4348992303987561,53434.848975675675,15.384516857608885,0.09819015443925927,1.543,1
SN2020hvf,-7.8642230993693945,-0.19051155366522218,-1.5522818967201688,58972.99479499499,12.736393370405278,-0.00517396123653846,1.434,1
SN2019np,-9.091158283598418,-0.7030047521861527,-0.5809570639693515,58508.088774674674,14.332007285153553,0.08837521868525933,1.74,1
SN2018ilu,-5.779494273204694,-0.22385014411843815,-1.2569974612843888,58448.50475225225,16.590575149796447,0.00461383713939334,1.272,1
SN2018aoz,-9.798974439357833,-1.130569128580874,-1.906586602557758,58219.01403323323,13.510484305562887,0.013952309836554377,1.825,1
SN2017cbv,-7.14639536255041,0.4451993825528203,-0.038637538976975846,57838.80681881882,13.043933018945033,0.0745208100932393,1.308,1
SN2011fs,-16.52012875655721,3.8494430032796187,-2.5724159459145293,0.0,17.237998540767453,0.0,0.0,0
ASASSN-14eu,144.57359314873088,-31.330297317752194,6.045291548109308,0.0,17.97289638288145,0.29812510056218033,0.0,0
SN2013E,-0.824364745005596,-1.5616252045923513,0.4776733204926829,0.0,15.619983478576867,0.10161866524167884,0.0,0
SN2013gh,4.552186082543597,-3.0559717874383954,-1.4518013077068959,0.0,16.076711969469898,0.01052439951986539,0.0,0
SN2009dc,-6.083242309512119,-1.5188581546167046,-3.3561360585136355,0.0,16.108395956336636,0.0,0.0,0
SN2015I,-59.984479722055994,11.384679612688984,-4.090471536738301,0.0,15.38167542626196,-0.19323404731464233,0.0,0
