SNname,weight1,weight2,weight3,peak_mjd,peak_mag,peak_phase,dM15,resid
SN2007af,-5.686293400089365,0.2726555165564849,-0.18833867220562078,54174.17475655655,13.283412227134502,0.08433488214644669,1.208,1
SN2007S,-3.8885324905818752,1.1567578698087742,-0.004842560657340345,54144.19534204205,15.963783383720648,0.10388761543251412,0.833,1
SN2006ej,-6.673160453216073,-0.02295659088516655,0.11235110301732532,53975.85720760761,15.928348959969352,0.10510549765517707,1.393,1
SN2006dm,-7.417246191013368,-0.04565437430017756,-0.28979433830416323,53928.62348678679,16.195805177494165,0.0816896152528308,1.44,1
SN2006X,-4.763644200060252,-0.042459390407320274,0.042396083907669135,53785.99694884885,15.438840091286044,0.0964665162636571,1.219,1
SN2005ke,-5.772156702794754,-2.160148038191516,-0.9079623900214994,53698.18434514514,14.898071570695707,0.09387576631433348,1.784,1
SN2005cf,-4.5200472653013755,0.42228049641325355,-0.4546319694165112,53532.697893193195,13.612640898167975,0.07742862146146923,1.046,1
SN2020hvf,-2.7568988336439713,0.8433241916431662,-0.6199921210237488,58978.106209309306,12.658578740401769,0.1055758541843641,0.768,1
SN2019np,-5.255246921022946,0.676951074057401,-0.33076792761661383,58510.09490990991,13.378088889704147,0.09448284744108015,1.057,1
SN2018ilu,-5.100088494070371,0.7654062194406545,-0.6052635618733385,58449.57714864865,15.260679803454277,0.07490160062998008,1.003,1
SN2018aoz,-6.265053954743027,0.37661678464411746,-1.400822123856838,58221.01340800801,12.782361383023341,0.013330690005155077,1.155,1
SN2017cbv,-3.2475475585208935,1.7617652036955538,0.6140758006280757,0.0,11.829076222955027,-2.7071740111302467,0.0,0
SN2011fs,2.3794602644990137,-1.3191645414114053,1.913601024510921,0.0,15.708694098807982,-5.87708661062538,0.0,0
ASASSN-14eu,-234.72071518555347,45.82094369766634,-10.283643821555223,0.0,16.087053772156413,-0.7970044782617562,0.0,0
