SNname,weight1,weight2,weight3,peak_mjd,peak_mag,peak_phase,dM15,resid
SN2010cr,222.2796702522564,-55.76426885935405,-7.681766228566616,0.0,19.947027587551798,-0.004470713373120126,0.0,0
SN2010Y,-6.631934418779552,-1.120719384981169,-1.4708105575889847,55244.30681631631,17.64825036342894,0.006742152631552756,1.562,1
PTF10icb,-49.91777870478188,7.332306074364435,-0.43383487408508464,0.0,18.618920111976372,0.10188096917572853,0.0,0
SN2009ig,-5.249760663919273,-0.6246652094521188,0.06106759031282139,55081.131975275275,17.386456114094862,0.0911548813439449,1.412,1
SN2009cz,51.02117357382001,-13.071848922239841,8.18975290686647,0.0,20.380449582366445,2.945739471103999,0.0,0
SN2009an,-11.619419139938412,2.2737584984615746,-1.4056595029799916,0.0,18.860856441835914,0.08082363830798212,0.0,0
SN2009Y,-51.010770856754334,9.225868598425645,-2.043453725103673,0.0,18.778019969986065,0.011700402089598327,0.0,0
SNF20080514002,6.148564628219241,-5.3044574858090865,2.3715489730295967,54612.10698778778,18.791295074688726,0.29059470429287604,1.707,1
SN2008hv,-3.432912785385015,-1.2284692405559636,-1.189019473497019,54817.30723273273,18.387990020781086,0.026883250477578002,1.316,1
SN2008hs,190.42989525030634,-42.98089524164868,4.780161433178881,0.0,19.676699963855594,0.0971111721360467,0.0,0
SN2008Q,-13.40871045702691,0.801116482176871,-3.7357924177995785,54503.07822702703,16.776587359904575,-0.011679536678093072,1.546,1
SN2007on,-3.98000017003846,-2.7462190509520896,-2.3412799055128724,54415.95777327327,15.789861520080846,0.007726911803972669,1.674,1
SN2007cv,-29.197181432907282,3.695901602377798,1.1871541753977974,0.0,19.710908624313156,0.8081031428260985,0.0,0
SN2007af,-3.59897255835216,-1.9927838287223159,-1.2425269023626777,54174.14690720721,17.00690539591682,0.026773340501172527,1.521,1
SN2006ej,-6.656686678866156,0.02992311103561751,-2.50115934724097,0.0,18.433732182953115,2.897156862744333,0.0,0
SN2006dm,209.219131387877,-36.338214545294306,-4.870039671244707,0.0,19.57306441092029,-0.004167964440890959,0.0,0
SN2005ke,2.247388508843194,-1.3585936554011186,-0.2913910990698512,53699.127781881885,18.954236233007364,0.10724565361973681,0.889,1
SN2005hk,79.9362276051197,-26.577597092032928,3.1998686422057023,0.0,18.503359957734613,0.09661428456635723,0.0,0
SN2005df,-1.6678705458101941,0.5945483064624605,-0.29020434580933985,53601.41645425425,16.9143381284885,0.11599029307727093,0.753,1
SN2005cf,-10.852195243276592,4.310725350638214,-3.627252535147245,0.0,18.383906602242583,5.28499712435805,0.0,0
SN2005am,0.3713508518210088,-0.31902798173139835,0.7280539455839488,53442.05634014014,18.31864234765489,0.5916072818870868,0.865,1
SN2020hvf,-8.70430973668659,-0.6943024738570575,-0.2636693417732645,58973.098848348345,13.660628479760557,0.09825879557507022,1.724,1
SN2019np,-5.293849065823174,-0.7736748241016721,-2.1970208128643542,58508.00966426427,16.96872272690735,0.009620778346308256,1.304,1
SN2018ilu,-2.0436735812547058,2.2239894881427147,-1.7770895118248207,58447.51552552553,19.67062294563237,0.015073325754990208,0.277,1
SN2018aoz,-6.027792511229466,-0.6802442644879784,-3.3034696936958516,58218.97643113113,15.488579556268961,-0.023432957715478153,1.275,1
SN2017cbv,-1.6126685719442846,0.6145057368957405,-0.36325844391425083,57838.82778398398,16.28759638387787,0.08613951207219106,0.738,1
SN2011fs,103.29349904872522,-27.06535350612009,29.29501893387083,0.0,19.800626780129946,1.8019607400295397,0.0,0
ASASSN-14eu,88.24285558096558,-18.190656027157345,6.8844892522042045,0.0,19.89666314148219,1.302155172903035,0.0,0
SN2013E,-3.7020847402293997,1.4861495616565124,-1.5308927453988173,0.0,18.47655994847368,0.010621622613527393,0.0,0
SN2013gh,8.947526566639413,-4.247229010575355,-2.4844799802836657,0.0,18.530043807897204,0.0012068560171272225,0.0,0
SN2009dc,-4.781244078852919,-2.7265095750093535,-2.708215015410256,0.0,17.327175681215056,0.0,0.0,0
SN2015I,-34.60340010007065,7.913162063061149,-13.663674709794465,0.0,18.44044712679249,-0.19844197182661794,0.0,0
