# points digitized with apps.automeris.io/wpd/
# clearly more significant digits than needed
8.293482730795203, 0.24805971715706032  SN2016ccz
8.436062001111475, 0.1156346116555915  
8.456721935916814, 0.21935813849687075  SN2009Y
8.489373533818355, 0.0965949505641786
8.500044510076394, 0.12984331396261606
8.539393464099264, 0.04658031844345217
8.588065253439247, 0.067893371903989 SN2012ht
8.603663518666805, 0.004238385568519021
8.681391863399188, 0.028393179490460774
8.716251349143965, 0.05283214745854298
8.772952741065655, 0.14234697199279767
8.79519634411457, 0.03151909399800612
8.810930434903165, 0.03805509705923743
8.821276296786381, 0.03833927110537794
8.870680677184295, 0.10938278264050069
