wavelength,flux
1705.0,0.1442591897584386
1710.0,0.09358734270494423
1715.0,0.1105821663531748
1720.0,0.10237333007937621
1725.0,0.10072873699654929
1730.0,0.09720034628362534
1735.0,0.14313948867538198
1740.0,0.09845906754710915
1745.0,0.13116159473203798
1750.0,0.1400202085956029
1755.0,0.12009937226105967
1760.0,0.15849524584143626
1765.0,0.13772171275184905
1770.0,0.18910064066685645
1775.0,0.23004571619639966
1780.0,0.24527380608865293
1785.0,0.2333028656369977
1790.0,0.25368858632001523
1795.0,0.29657669220716815
1800.0,0.2934420917377899
1805.0,0.31953862233860764
1810.0,0.35828413926280334
1815.0,0.451284612949781
1820.0,0.5027824668531762
1825.0,0.5086916397465602
1830.0,0.5837047313587573
1835.0,0.6217786822129769
1840.0,0.6606280935736284
1845.0,0.6869891040809727
1850.0,0.7331876472518394
1855.0,0.7738708298216793
1860.0,0.7909125902700522
1865.0,0.8249369407391135
1870.0,1.0329434679507137
1875.0,1.1724227660797715
1880.0,1.3264036279408336
1885.0,1.4281851737253475
1890.0,1.5402304065055992
1895.0,1.522986400074351
1900.0,1.4136364694471426
1905.0,1.3027055818616584
1910.0,1.1988356021468631
1915.0,1.1215202549139003
1920.0,1.0400965176597465
1925.0,0.9938659143082113
1930.0,0.9790403710062184
1935.0,0.8720275190737695
1940.0,0.7318201028860286
1945.0,0.6786104889121696
1950.0,0.6308377173860837
1955.0,0.6618698214621378
1960.0,0.6803815501446283
1965.0,0.6456233670130309
1970.0,0.681013081327013
1975.0,0.8784611261647002
1980.0,0.9429362755148283
1985.0,1.0152999725083633
1990.0,1.0808603763123608
1995.0,1.1609056854046385
2000.0,1.234839823709611
2005.0,1.2615614622641735
2010.0,1.2437158743710455
2015.0,1.2687305218373395
2020.0,1.4066028264514399
2025.0,1.4468292699071532
2030.0,1.356574853065032
2035.0,1.2956478536046743
2040.0,1.2398266591909397
2045.0,1.1975134163782872
2050.0,1.1675351396181493
2055.0,1.1657103248592273
2060.0,1.1398929701918583
2065.0,1.0689226668516454
2070.0,1.0058283956136562
2075.0,0.9718875666172762
2080.0,0.9607828267435561
2085.0,0.9689913829588674
2090.0,0.9553621757057608
2095.0,0.9219832615487696
2100.0,0.882708129932576
2105.0,0.8331237231527628
2110.0,0.8063852516143538
2115.0,0.8407254079537754
2120.0,0.8755325947976395
2125.0,0.8704740270342681
2130.0,0.8877010296769645
2135.0,0.8978650468194921
2140.0,0.8943450593395647
2145.0,0.9195630536189431
2150.0,0.9181146909787713
2155.0,0.8648390333858349
2160.0,0.8048023734155209
2165.0,0.7709027307944827
2170.0,0.7540636266379112
2175.0,0.7323143029417801
2180.0,0.6899777147995656
2185.0,0.6414192713168094
2190.0,0.6146180546244131
2195.0,0.5934409425360121
2200.0,0.5983177535756037
2205.0,0.5919831509951246
2210.0,0.5545106758704273
2215.0,0.5181335350516406
2220.0,0.49347222422568593
2225.0,0.4707674320511077
2230.0,0.4481791279927879
2235.0,0.4350435263653427
2240.0,0.43537992232549205
2245.0,0.41109484223144355
2250.0,0.3750427563402329
2255.0,0.36180179741788837
2260.0,0.36738915638563147
2265.0,0.40578888137213903
2270.0,0.42182451788531844
2275.0,0.4403338814414936
2280.0,0.474122905896144
2285.0,0.5368074695758234
2290.0,0.6089860693003298
2295.0,0.6713233884139542
2300.0,0.7376787231826301
2305.0,0.7909476957834234
2310.0,0.8651915722350134
2315.0,0.9854885383410558
2320.0,1.0865417789663796
2325.0,1.13527732484323
2330.0,1.1826600970543648
2335.0,1.2508454835018101
2340.0,1.3077131609283106
2345.0,1.3774979744178817
2350.0,1.4424665231276332
2355.0,1.43517418618656
2360.0,1.3771039002006973
2365.0,1.3488083747102804
2370.0,1.3551022021244938
2375.0,1.341054015713027
2380.0,1.3119667728061606
2385.0,1.2979290930930427
2390.0,1.3333921641232005
2395.0,1.3344041282765249
2400.0,1.274102181862586
2405.0,1.1986379966543401
2410.0,1.1488956646776003
2415.0,1.1212833921834742
2420.0,1.1004245887781718
2425.0,1.0770621895273058
2430.0,1.0052369347060013
2435.0,0.8865716891814487
2440.0,0.7894358568135392
2445.0,0.7385052102440165
2450.0,0.7167572767405334
2455.0,0.7018142368883309
2460.0,0.6519747095558994
2465.0,0.6122411739436405
2470.0,0.586617445940402
2475.0,0.5566004542219627
2480.0,0.5451088162149536
2485.0,0.5316390186126064
2490.0,0.5636349081900408
2495.0,0.6370834178955717
2500.0,0.7222032951715588
2505.0,0.8377107432124338
2510.0,0.9477627200870268
2515.0,1.0911285086016829
2520.0,1.231977397625632
2525.0,1.3382548373892775
2530.0,1.392802505552215
2535.0,1.4103191381742535
2540.0,1.4179114083872417
2545.0,1.3985570096319306
2550.0,1.37589783869345
2555.0,1.3946182299826415
2560.0,1.4214975981525975
2565.0,1.380189613421843
2570.0,1.323505887566153
2575.0,1.29415701103004
2580.0,1.2483352345690375
2585.0,1.1990653265291342
2590.0,1.1880354673475741
2595.0,1.1756617617188543
2600.0,1.113387917164512
2605.0,1.0337441558962823
2610.0,0.9646360620330544
2615.0,0.8970564808105902
2620.0,0.8409422406125971
2625.0,0.8033654368158806
2630.0,0.7544572073047388
2635.0,0.6970437612995096
2640.0,0.6671387621672532
2645.0,0.6861674008132053
2650.0,0.7388673779950083
2655.0,0.8067319329524789
2660.0,0.9013880109982748
2665.0,1.022988161248388
2670.0,1.14225264129559
2675.0,1.266199716682084
2680.0,1.3842272524824764
2685.0,1.5025330451003736
2690.0,1.5607395014313774
2695.0,1.6614134478200935
2700.0,1.7228592773937974
2705.0,1.7784372258337038
