wavelength,flux
1270.0,4.223303592327688e-07
1280.0,7.811201416041345e-07
1290.0,1.041092396339004e-06
1300.0,1.3566766127401668e-06
1310.0,2.16075331617195e-06
1320.0,3.3325062838651983e-06
1330.0,3.922204339890192e-06
1340.0,7.3185820935907935e-06
1350.0,1.0432833418896676e-05
1360.0,1.2925419396062166e-05
1370.0,1.3558611438666179e-05
1380.0,1.1796241395612074e-05
1390.0,8.889749637331794e-06
1400.0,6.7416885984201975e-06
1410.0,5.700509685656924e-06
1420.0,5.05396337223257e-06
1430.0,4.20218492585643e-06
1440.0,4.690663052216602e-06
1450.0,6.496764463350761e-06
1460.0,8.19982292676589e-06
1470.0,1.2622578561322823e-05
1480.0,1.710465587111747e-05
1490.0,2.298051273775161e-05
1500.0,2.7454660327687856e-05
1510.0,3.214588129598672e-05
1520.0,3.705868785041356e-05
1530.0,4.0578868425484244e-05
1540.0,4.1227494334978486e-05
1550.0,3.434924502564897e-05
1560.0,3.4114833040644325e-05
1570.0,3.0244442182369784e-05
1580.0,2.884887672963088e-05
1590.0,2.9022726755778297e-05
1600.0,3.7363104901143945e-05
1610.0,4.339363903275396e-05
1620.0,5.573477893581954e-05
1630.0,5.7962663531035724e-05
1640.0,6.166576740843916e-05
1650.0,6.272598786329391e-05
1660.0,6.401364044120532e-05
1670.0,6.617656066989965e-05
1680.0,6.261801904814158e-05
1690.0,5.6164103211963464e-05
1700.0,5.362983640574966e-05
1710.0,4.6891861184613735e-05
1720.0,0.00010459223997641426
1730.0,0.00020257661897789384
1740.0,0.00030058931922179004
1750.0,0.0003983824645048017
1760.0,0.000496072281854143
1770.0,0.0005935997368300381
1780.0,0.000487701598625767
1790.0,0.0005878940046320317
1800.0,0.00040642965443122723
1810.0,0.00042720167747904405
1820.0,0.0004563676024848395
1830.0,0.0005806544618801127
1840.0,0.0006238862406117312
1850.0,0.0005124711327692883
1870.0,0.0005920415584144382
1880.0,0.0010841353116831517
1890.0,0.001276612841605613
1900.0,0.0014695910323598614
1910.0,0.0004784388597261713
1920.0,0.000514827753069114
1930.0,0.0020421940140672216
1940.0,0.0017345215548890342
1950.0,0.0026155379024060247
1960.0,0.0018558577985885187
1970.0,0.0019633762638893043
1980.0,0.0028105053158365974
1990.0,0.002239761845303279
2000.0,0.004725966972763304
2010.0,0.003194800124223661
2020.0,0.003753723557264687
2030.0,0.0021954773592392724
2040.0,0.0020075732833387994
2050.0,0.0022391169740927225
2060.0,0.0022019075542632806
2070.0,0.0019851698717438643
2080.0,0.0008657803954061285
2090.0,0.0012978617091391725
2100.0,0.0007890559308315073
2110.0,0.0014754758539096346
2120.0,0.001212820720453202
2130.0,0.001197916421917123
2140.0,0.0013244373796449452
2150.0,0.0013197656128391961
2160.0,0.00026634698318525515
2170.0,3.233444370664991e-05
2180.0,0.001017496323443761
2190.0,0.0013698772598872376
2200.0,0.0017499040848472347
2210.0,0.0008172513912817459
2220.0,0.000961514426113277
2230.0,0.0006555904999420608
2240.0,0.0006567320458925581
2250.0,0.0010246172528134555
2260.0,0.001356931371851585
2270.0,0.0025234688097394947
2280.0,0.0030223215187451112
2290.0,0.0040150070657290465
2300.0,0.0035227966512573665
2310.0,0.003609461916586541
2320.0,0.004021160087299956
2330.0,0.004718257792719302
2340.0,0.004916658023451932
2350.0,0.00437353147218728
2360.0,0.0033514077713404883
2370.0,0.003957576576627051
2380.0,0.003918169164106541
2390.0,0.0040053745097756825
2400.0,0.003464608924371555
2410.0,0.0030865391714040126
2420.0,0.0031671869614740534
2430.0,0.003759427696229629
2440.0,0.0037394226154630335
2450.0,0.005317463440221707
2460.0,0.00537354180554744
2470.0,0.006214363508588931
2480.0,0.00663874372172539
2490.0,0.006811688200464969
2500.0,0.008690457344895621
2510.0,0.008058839736893988
2520.0,0.008195666978951384
2530.0,0.008704571853664517
2540.0,0.008335821687227563
2550.0,0.0067895250089757275
2560.0,0.00613324343586005
2570.0,0.006631130071390051
2580.0,0.005205528433253368
2590.0,0.006842892353822027
2600.0,0.006633368022700207
2610.0,0.0075620008211960575
2620.0,0.011534104834841564
2630.0,0.012711584734846714
2640.0,0.013081812448797935
2650.0,0.01399655060366454
2660.0,0.016687459363657495
2670.0,0.01775377258575287
2680.0,0.02123933713855067
2690.0,0.02577217711866664
2700.0,0.02894949183163007
2710.0,0.03268644139084449
2720.0,0.0342008064411633
2730.0,0.03499275845743483
2740.0,0.03692002223271604
2750.0,0.039999105303357915
2760.0,0.04248896780702138
2770.0,0.034815273388760185
2780.0,0.038223746328361126
2790.0,0.04789908319088567
2800.0,0.04913249355936791
2810.0,0.06510102829471659
2820.0,0.07917952968596825
2830.0,0.08485819903408313
2840.0,0.10173263745283495
2850.0,0.11018897066627127
2860.0,0.12431785130414413
2870.0,0.12958534497652952
2880.0,0.13452927182846702
2890.0,0.14006172137110445
2900.0,0.13439753022795306
2910.0,0.13509921639479647
2920.0,0.1266023187353938
2930.0,0.12657990595265928
2940.0,0.13089319734767077
2950.0,0.1384042343608085
2960.0,0.16997632155418174
2970.0,0.19546000541398847
2980.0,0.15582620640017344
2990.0,0.1566575548776789
3000.0,0.14731234861243073
3010.0,0.14101423260588042
3020.0,0.13777566362128935
3030.0,0.14244902077037808
3040.0,0.1493751617837663
3050.0,0.15865466994298438
3060.0,0.1728431894038215
3070.0,0.18505181774686283
3080.0,0.19628652795475685
3090.0,0.21226345079754502
3100.0,0.21454471296404456
3110.0,0.20493839840568906
3120.0,0.191964728241556
3130.0,0.18406278578730847
3140.0,0.17534844160810797
3150.0,0.16761779686115474
3160.0,0.1598980810774168
3170.0,0.16318996332190272
3180.0,0.15695656408872996
3190.0,0.16232056550455967
3200.0,0.16439516106565202
3210.0,0.16693541919025476
3220.0,0.16964480683835004
3230.0,0.17178401459670425
3240.0,0.16980442731768103
3250.0,0.17257538662907823
3260.0,0.1721631445589162
3270.0,0.1689008562304185
3280.0,0.16996490182173607
3290.0,0.1735886118138342
3300.0,0.18660131977726233
3310.0,0.1999635834646713
3320.0,0.21045960055386165
3330.0,0.23234694747198759
3340.0,0.23551252095158606
3350.0,0.25246918654457295
3360.0,0.27690180837354894
3370.0,0.290032296799829
3380.0,0.27613045476063997
3390.0,0.27452068202981394
3400.0,0.28547120695554873
3410.0,0.31247388152084393
3420.0,0.33144289897092344
3430.0,0.3684743306223946
3440.0,0.3754573659741588
3450.0,0.3948329791077393
3460.0,0.4025202692782934
3470.0,0.40851368114619074
3480.0,0.41615681656695397
3490.0,0.4297635574197465
3500.0,0.42423210368046405
3510.0,0.4296689735104502
3520.0,0.43992227827022845
3530.0,0.4378947604933591
3540.0,0.4524019033021877
3550.0,0.4684448650849772
3560.0,0.4997883083639575
3570.0,0.5088441024366674
3580.0,0.5050672066437063
3590.0,0.5466801708390873
3600.0,0.5197799710890464
3610.0,0.5201039756236221
3620.0,0.5204276052884963
3630.0,0.5207512543504482
3640.0,0.5210752992237717
3650.0,0.17542555716485617
3660.0,0.1482676391705823
3670.0,0.14836065736438653
3680.0,0.1484541657802785
3690.0,0.14859832582843008
3700.0,0.15499116921719663
3710.0,0.1648867144809592
3720.0,0.1574937023868757
3730.0,0.16397492078675677
3740.0,0.18460436174121117
3750.0,0.2126321350932568
3760.0,0.24572001396177662
3770.0,0.281948730815055
3780.0,0.31286281094822366
3790.0,0.3151879639897193
3800.0,0.32517309542800116
3810.0,0.33778960933285507
3820.0,0.35543553025119906
3830.0,0.34471933524780374
3840.0,0.3557900148884546
3850.0,0.40160674503965316
3860.0,0.46645626647454225
3870.0,0.5211122933273927
3880.0,0.5444400182445718
3890.0,0.5634830021778283
3900.0,0.5558379938897783
3910.0,0.5705942426987399
3920.0,0.6057533537178574
3930.0,0.6113134279808092
3940.0,0.6244089933000956
3950.0,0.6511675217382914
3960.0,0.6649327844480033
3970.0,0.6584633497180482
3980.0,0.5984837541095862
3990.0,0.5446491297569139
4000.0,0.5256844081432918
4010.0,0.5271293107341013
4020.0,0.5434620795914843
4030.0,0.554641566262522
4040.0,0.5807359161709665
4050.0,0.6156928623888567
4060.0,0.6235339871774067
4070.0,0.6461328919701118
4080.0,0.6446460774083028
4090.0,0.6249267660747411
4100.0,0.6118104626495837
4110.0,0.6069441387475575
4120.0,0.5730783480628366
4130.0,0.5589654397670013
4140.0,0.544149821548145
4150.0,0.5428063620096695
4160.0,0.5579663469321965
4170.0,0.5756155731272429
4180.0,0.5557545215644841
4190.0,0.5263346551921537
4200.0,0.5008321194690983
4210.0,0.4792381342718264
4220.0,0.453211061483658
4230.0,0.4306003150475395
4240.0,0.40669260106611294
4250.0,0.38630582406573444
4260.0,0.3705899849069093
4270.0,0.341734686058954
4280.0,0.33440627261643086
4290.0,0.32976790570513786
4300.0,0.3365073186692095
4310.0,0.3403272671315486
4320.0,0.34545289728979434
4330.0,0.35916134551504847
4340.0,0.38471409062944417
4350.0,0.4049846343547753
4360.0,0.4105615298323694
4370.0,0.4313995861124801
4380.0,0.4465200685027848
4390.0,0.45055106451665927
4400.0,0.44568448114201653
4410.0,0.4265208085508679
4420.0,0.4119550990146489
4430.0,0.40304136085379827
4440.0,0.40340871397006944
4450.0,0.40381746942504854
4460.0,0.480184948471975
4470.0,0.5147342014920704
4480.0,0.5152538175953705
4490.0,0.5169926178067228
4500.0,0.5168229869778664
4510.0,0.5204545481917061
4520.0,0.5209752568314525
4530.0,0.5163241094236752
4540.0,0.513533012935639
4550.0,0.49685388941492753
4560.0,0.48204099590403066
4570.0,0.48489289631632815
4580.0,0.4965029229843421
4590.0,0.5119052832359364
4600.0,0.5081484680158401
4610.0,0.49248618591375976
4620.0,0.4886716723793137
4630.0,0.47960371498510723
4640.0,0.4547621904508953
4650.0,0.4040655976338172
4660.0,0.3920373643154431
4670.0,0.3729068952494033
4680.0,0.37300301635552563
4690.0,0.3805326351379693
4710.0,0.3975354945658461
4720.0,0.39733018175945284
4730.0,0.38652930797917906
4740.0,0.35169852568846377
4750.0,0.3206459431920084
4760.0,0.31607784943780143
4770.0,0.3292332533367857
4780.0,0.3548458080355412
4790.0,0.37443703266417633
4800.0,0.3845643106190881
4810.0,0.38378998407949944
4820.0,0.3651855101916014
4830.0,0.3295161056976684
4840.0,0.29509285441898137
4850.0,0.27476790187871186
4860.0,0.2624750636016017
4870.0,0.26227543491402666
4880.0,0.27374166974199277
4890.0,0.29116067153209246
4900.0,0.3036542602799347
4910.0,0.31190677938599465
4920.0,0.31668518202073087
4930.0,0.3177289388126993
4940.0,0.324135774791369
4950.0,0.3210517835820774
4960.0,0.3165261663383673
4970.0,0.3073052199313541
4980.0,0.293503176858487
4990.0,0.29356884310960846
5000.0,0.3043840917552305
5010.0,0.3143134960631075
5020.0,0.3168200461131503
5030.0,0.32146411129723135
5040.0,0.3286643225088751
5050.0,0.34324334108373916
5060.0,0.36876678274838837
5070.0,0.387747775356591
5080.0,0.40395596104985937
5090.0,0.41922382874220665
5100.0,0.43628250843967015
5110.0,0.44497633328127134
5120.0,0.4416176072911686
5130.0,0.43231980115790225
5140.0,0.42059611765708993
5150.0,0.4164470339356807
5160.0,0.41112921466427826
5170.0,0.4142978894843047
5180.0,0.4245119292094878
5190.0,0.43324936301439354
5200.0,0.43474533896264095
5210.0,0.43411893615163355
5220.0,0.42562884091988235
5230.0,0.401376340329967
5240.0,0.36145868480127374
5250.0,0.32746815096992277
5260.0,0.29660337982477875
5270.0,0.2801272340854979
5280.0,0.2727628465658238
5290.0,0.27506343410248246
5300.0,0.28508052657367267
5310.0,0.2850561626084635
5320.0,0.28249221175055733
5330.0,0.28711134407183725
5340.0,0.3000589413300719
5350.0,0.31332853390009124
