  1.651418586824730E+03   2.2202052E-16
  1.652962668786299E+03  -6.7187119E-16
  1.654506759787738E+03   4.7350545E-16
  1.656050859829208E+03   1.4541743E-16
  1.657594968910868E+03  -6.4737796E-16
  1.659139087032876E+03  -4.2436255E-16
  1.660683214195390E+03  -2.3345578E-16
  1.662227350398570E+03   2.5846252E-16
  1.663771495642575E+03  -4.6124454E-16
  1.665315649927563E+03  -3.2990640E-17
  1.666859813253693E+03   1.2892019E-16
  1.668403985621123E+03  -1.6491144E-18
  1.669948167030014E+03   5.5696186E-16
  1.671492357480523E+03  -2.2636508E-16
  1.673036556972809E+03   5.5913671E-17
  1.674580765507032E+03   2.8095325E-17
  1.676124983083349E+03  -5.1476303E-17
  1.677669209701920E+03   4.7109911E-17
  1.679213445362904E+03  -5.9293100E-18
  1.680757690066459E+03  -4.4485096E-16
  1.682301943812745E+03   4.1753013E-17
  1.683846206601921E+03   3.0430482E-16
  1.685390478434143E+03   3.7093254E-16
  1.686934759309574E+03   1.3061600E-16
  1.688479049228370E+03   6.5370383E-17
  1.690023348190691E+03   2.9822013E-16
  1.691567656196695E+03  -3.1852295E-16
  1.693111973246542E+03   3.5164169E-17
  1.694656299340390E+03  -2.3874042E-16
  1.696200634478398E+03  -2.6646225E-16
  1.697744978660726E+03   2.0206062E-16
  1.699289331887531E+03   6.2821972E-17
  1.700833694158974E+03  -1.4855398E-16
  1.702378065475212E+03   5.6702357E-17
  1.703922445836406E+03   2.2840910E-16
  1.705466835242713E+03   4.2894404E-17
  1.707011233694293E+03   8.4274431E-17
  1.708555641191304E+03  -2.7430381E-17
  1.710100057733906E+03   3.8860498E-16
  1.711644483322258E+03  -2.5157479E-16
  1.713188917956517E+03   1.9399789E-16
  1.714733361636845E+03   2.2691240E-17
  1.716277814363398E+03   1.1171445E-16
  1.717822276136337E+03   7.2499805E-16
  1.719366746955820E+03   2.0138425E-16
  1.720911226822006E+03  -1.4091257E-16
  1.722455715735055E+03   1.3464824E-16
  1.724000213695125E+03   2.8679996E-16
  1.725544720702374E+03   1.7952697E-16
  1.727089236756963E+03   6.5882595E-18
  1.728633761859051E+03   2.4241358E-16
  1.730178296008795E+03  -1.5084209E-17
  1.731722839206355E+03   2.2565373E-17
  1.733267391451891E+03   1.2965085E-16
  1.734811952745561E+03  -9.1168929E-17
  1.736356523087524E+03   2.3334622E-16
  1.737901102477939E+03  -1.6367075E-16
  1.739445690916965E+03   2.1021930E-17
  1.740990288404762E+03   9.0954517E-17
  1.742534894941488E+03  -7.3543695E-17
  1.744079510527302E+03   1.3214563E-17
  1.745624135162364E+03  -6.7430208E-17
  1.747168768846832E+03   6.6313263E-17
  1.748713411580865E+03   1.4527438E-16
  1.750258063364623E+03   3.2107499E-17
  1.751802724198265E+03  -7.4859905E-17
  1.753347394081949E+03   5.8150221E-17
  1.754892073015836E+03  -9.6487475E-17
  1.756436761000083E+03  -1.0899724E-16
  1.757981458034849E+03  -8.7132982E-17
  1.759526164120295E+03   1.9532365E-16
  1.761070879256579E+03   7.0757890E-17
  1.762615603443860E+03  -1.6532619E-16
  1.764160336682297E+03  -9.0698826E-17
  1.765705078972050E+03   2.3082844E-16
  1.767249830313277E+03   8.7046426E-17
  1.768794590706138E+03   2.1781215E-16
  1.770339360150791E+03   2.5247583E-16
  1.771884138647397E+03   4.2126416E-17
  1.773428926196113E+03   3.9330739E-16
  1.774973722797100E+03  -5.7205872E-17
  1.776518528450515E+03   5.4858216E-16
  1.778063343156520E+03   2.3630737E-17
  1.779608166915271E+03  -1.1720621E-16
  1.781152999726929E+03   8.4694606E-17
  1.782697841591654E+03   4.6816512E-16
  1.784242692509602E+03  -6.3837836E-17
  1.785787552480936E+03   1.9520478E-18
  1.787332421505812E+03   2.7360406E-16
  1.788877299584391E+03   1.0665628E-16
  1.790422186716833E+03   1.6141851E-17
  1.791967082903294E+03   1.1153436E-16
  1.793511988143936E+03   1.9063946E-17
  1.795056902438917E+03   1.8340626E-16
  1.796601825788396E+03   1.8397268E-16
  1.798146758192533E+03   3.1864064E-16
  1.799691699651487E+03  -1.0134537E-17
  1.801236650165417E+03  -6.9223073E-17
  1.802781609734483E+03   2.4817189E-16
  1.804326578358843E+03  -1.4081954E-17
  1.805871556038656E+03   7.9038252E-17
  1.807416542774083E+03   9.0683771E-17
  1.808961538565282E+03  -5.6988732E-18
  1.810506543412412E+03  -7.1946661E-17
  1.812051557315633E+03   2.2757314E-16
  1.813596580275104E+03  -9.6624172E-17
  1.815141612290984E+03   1.6796084E-16
  1.816686653363432E+03   1.2777168E-16
  1.818231703492609E+03   2.3828294E-16
  1.819776762678672E+03  -5.1572405E-17
  1.821321830921781E+03   1.3680284E-16
  1.822866908222097E+03   1.9127837E-16
  1.824411994579776E+03   1.8407709E-16
  1.825957089994980E+03   4.4355854E-16
  1.827502194467868E+03   1.9737105E-16
  1.829047307998598E+03   1.9557422E-16
  1.830592430587330E+03   2.6543286E-16
  1.832137562234223E+03   1.2392996E-16
  1.833682702939437E+03   4.0944556E-16
  1.835227852703131E+03   2.5597942E-16
  1.836773011525464E+03   6.1125635E-16
  1.838318179406596E+03   3.4308154E-16
  1.839863356346686E+03   1.1346624E-16
  1.841408542345892E+03   2.3296757E-16
  1.842953737404376E+03   1.3515068E-16
  1.844498941522295E+03   3.0684348E-16
  1.846044154699810E+03   2.1025504E-16
  1.847589376937079E+03   1.9307986E-16
  1.849134608234262E+03   4.6040915E-16
  1.850679848591519E+03   7.7712202E-17
  1.852225098009008E+03   2.8406102E-16
  1.853770356486889E+03   9.9279223E-17
  1.855315624025322E+03   8.9917418E-17
  1.856860900624465E+03   3.4355018E-16
  1.858406186284479E+03   1.8213057E-16
  1.859951481005522E+03   1.9694797E-16
  1.861496784787755E+03   1.8582373E-16
  1.863042097631335E+03   1.5828419E-16
  1.864587419536424E+03   3.0775457E-16
  1.866132750503179E+03   3.6331639E-16
  1.867678090531762E+03   2.5435349E-16
  1.869223439622330E+03   1.9259196E-16
  1.870768797775044E+03   4.2029507E-16
  1.872314164990063E+03   3.6249111E-16
  1.873859541267546E+03   5.2558887E-16
  1.875404926607652E+03   3.1897585E-16
  1.876950321010542E+03   5.7204889E-16
  1.878495724476375E+03   3.8792971E-16
  1.880041137005310E+03   4.5358313E-16
  1.881586558597506E+03   2.2640283E-16
  1.883131989253123E+03   4.1731842E-16
  1.884677428972321E+03   3.1942208E-16
