      2015.00   7.0201244e-17   1.5515463e-17
      2020.00   5.9010456e-17   1.5223859e-17
      2025.00   6.0628315e-17   1.4089657e-17
      2030.00   7.1467790e-17   1.3922212e-17
      2035.00   4.9773062e-17   1.4270950e-17
      2040.00   2.5566588e-17   1.3971224e-17
      2045.00   4.1531190e-17   1.3074896e-17
      2050.00   5.8797910e-17   1.2959396e-17
      2055.00   5.6382900e-17   1.3576491e-17
      2060.00   2.4824509e-17   1.3040383e-17
      2065.00   2.0870538e-17   1.2400372e-17
      2070.00   4.4352028e-17   1.2058395e-17
      2075.00   5.7097531e-17   1.2395901e-17
      2080.00   5.1819828e-17   1.2689363e-17
      2085.00   4.0321303e-17   1.2372006e-17
      2090.00   2.8001692e-17   1.1263360e-17
      2095.00   2.5246080e-17   1.0862750e-17
      2100.00   2.6682289e-17   1.1434879e-17
      2105.00   2.4314936e-17   1.1413933e-17
      2110.00   3.5380751e-17   1.0685178e-17
      2115.00   2.3343957e-17   1.0258420e-17
      2120.00   1.8301083e-17   1.0692681e-17
      2125.00   3.6729493e-17   1.0982288e-17
      2130.00   3.0031957e-17   1.0071862e-17
      2135.00   2.7115798e-17   9.8295014e-18
      2140.00   1.2813519e-17   1.0100942e-17
      2145.00   8.9317953e-18   1.0091138e-17
      2150.00   2.4316943e-17   9.9320163e-18
      2155.00   2.8654754e-17   9.5445087e-18
      2160.00   2.6007505e-17   9.5248069e-18
      2165.00   2.9345006e-17   9.7969386e-18
      2170.00   2.3220136e-17   9.6961119e-18
      2175.00   3.0000000e-17   8.6480774e-18
      2180.00   3.0000000e-17   8.5313398e-18
      2185.00   3.0889368e-17   9.2186607e-18
      2190.00   3.0000000e-17   9.0226082e-18
      2195.00   3.0000000e-17   8.3376588e-18
      2200.00   2.1565045e-17   8.4438713e-18
      2205.00   3.3017778e-17   9.1085332e-18
      2210.00   1.9579079e-17   8.9141938e-18
      2215.00   1.3164425e-17   8.4168613e-18
      2220.00   1.8572400e-17   8.1620740e-18
      2225.00   2.5139107e-17   8.3052515e-18
      2230.00   3.5176054e-17   8.6590739e-18
      2235.00   2.8916960e-17   8.6172119e-18
      2240.00   1.4045909e-17   7.7873604e-18
      2245.00   1.2297405e-17   7.6027651e-18
      2250.00   1.8529640e-17   8.1451044e-18
      2255.00   2.2824575e-17   8.2818787e-18
      2260.00   2.7713007e-17   7.7572899e-18
      2265.00   2.7235726e-17   7.6197074e-18
      2270.00   2.3706161e-17   8.0077635e-18
      2275.00   3.1935462e-17   8.2236576e-18
      2280.00   3.5367394e-17   7.9621345e-18
      2285.00   3.8942988e-17   7.5899711e-18
      2290.00   4.4263209e-17   7.8673313e-18
      2295.00   5.4753712e-17   8.4076788e-18
      2300.00   6.9778852e-17   8.5919068e-18
      2305.00   7.9328136e-17   8.1190540e-18
      2310.00   8.1932008e-17   8.0194060e-18
      2315.00   8.7568529e-17   8.6002018e-18
      2320.00   9.0167895e-17   8.7100117e-18
      2325.00   8.5402395e-17   8.0203366e-18
      2330.00   9.0273423e-17   7.9829431e-18
      2335.00   9.5063494e-17   8.5701859e-18
      2340.00   8.9637599e-17   8.5444432e-18
      2345.00   8.5246117e-17   8.2025140e-18
      2350.00   9.3922501e-17   8.0627660e-18
      2355.00   8.0407018e-17   7.9748748e-18
      2360.00   7.4012224e-17   8.0756237e-18
      2365.00   8.6802507e-17   8.3330721e-18
      2370.00   8.6273389e-17   7.7573527e-18
      2375.00   8.2149841e-17   7.5616956e-18
      2380.00   6.9269011e-17   7.8215039e-18
      2385.00   6.2446154e-17   7.7504218e-18
      2390.00   7.5302460e-17   7.4340393e-18
      2395.00   7.1647863e-17   7.2785260e-18
      2400.00   7.2098399e-17   7.7244285e-18
      2405.00   9.0159272e-17   8.0744946e-18
      2410.00   7.6764095e-17   7.5750711e-18
      2415.00   7.4528364e-17   7.2793995e-18
      2420.00   6.8666923e-17   7.3291858e-18
      2425.00   5.6216690e-17   7.3989469e-18
      2430.00   6.1456085e-17   7.5163065e-18
      2435.00   6.7334037e-17   7.0808555e-18
      2440.00   5.9909290e-17   6.8776296e-18
      2445.00   5.7510864e-17   7.2349361e-18
      2450.00   6.3844546e-17   7.4282035e-18
      2455.00   7.1003986e-17   7.0283733e-18
      2460.00   7.9058131e-17   7.0382036e-18
      2465.00   9.0611588e-17   7.6610350e-18
      2470.00   1.0032474e-16   7.8564953e-18
      2475.00   1.0978043e-16   7.9814972e-18
      2480.00   1.2568185e-16   7.6257102e-18
      2485.00   1.3784747e-16   7.6873476e-18
      2490.00   1.5686280e-16   8.4994835e-18
      2495.00   1.6479530e-16   8.6749384e-18
      2500.00   1.6818100e-16   8.1182640e-18
      2505.00   1.7011668e-16   8.0539499e-18
      2510.00   1.6612704e-16   8.5318634e-18
      2515.00   1.6752181e-16   8.6210418e-18
      2520.00   1.8223613e-16   8.4982071e-18
      2525.00   1.9379685e-16   8.2854910e-18
      2530.00   1.8310817e-16   8.3957534e-18
      2535.00   1.7112674e-16   8.6164451e-18
      2540.00   1.6675392e-16   8.5744285e-18
      2545.00   1.6794767e-16   8.0244799e-18
      2550.00   1.6123325e-16   7.8353335e-18
      2555.00   1.5631585e-16   8.2839053e-18
      2560.00   1.5169551e-16   8.3372659e-18
      2565.00   1.4427806e-16   7.7249115e-18
      2570.00   1.3211116e-16   7.4734817e-18
      2575.00   1.2003757e-16   7.8066246e-18
      2580.00   1.2382618e-16   7.9447985e-18
      2585.00   1.2240703e-16   7.9169911e-18
      2590.00   1.1702280e-16   7.3548375e-18
      2595.00   1.1433608e-16   7.2321989e-18
      2600.00   1.0184222e-16   7.5163958e-18
      2605.00   9.8292608e-17   7.5503475e-18
      2610.00   1.1079008e-16   7.2415576e-18
      2615.00   1.1476955e-16   7.2134931e-18
      2620.00   1.3687466e-16   7.9812523e-18
      2625.00   1.8542450e-16   8.6955368e-18
      2630.00   2.1257648e-16   8.7471595e-18
      2635.00   2.1412528e-16   8.3999248e-18
      2640.00   2.3882978e-16   8.9255774e-18
      2645.00   2.6692602e-16   9.6533648e-18
      2650.00   2.8884697e-16   9.8971697e-18
      2655.00   3.0577220e-16   9.4052073e-18
      2660.00   3.2539938e-16   9.5130585e-18
      2665.00   3.5775871e-16   1.0496437e-17
      2670.00   3.6136416e-16   1.0647241e-17
      2675.00   3.7360339e-16   1.0110775e-17
      2680.00   3.9843948e-16   1.0239332e-17
      2685.00   4.4377107e-16   1.1347237e-17
      2690.00   4.8336618e-16   1.1889576e-17
      2695.00   5.1617695e-16   1.2169157e-17
      2700.00   5.3488632e-16   1.1516999e-17
      2705.00   5.5620069e-16   1.1590252e-17
      2710.00   6.1737166e-16   1.2884622e-17
      2715.00   6.7816438e-16   1.3539010e-17
      2720.00   7.3297610e-16   1.3108370e-17
      2725.00   7.5942147e-16   1.3184905e-17
      2730.00   8.0397959e-16   1.4356813e-17
      2735.00   8.8045067e-16   1.5110927e-17
      2740.00   8.9903675e-16   1.4771882e-17
      2745.00   8.9308263e-16   1.4282405e-17
      2750.00   8.9790098e-16   1.4654567e-17
      2755.00   8.8765331e-16   1.5104808e-17
      2760.00   8.8276895e-16   1.5325968e-17
      2765.00   8.9740155e-16   1.4450655e-17
      2770.00   9.1844704e-16   1.4458862e-17
      2775.00   9.2123314e-16   1.5544500e-17
      2780.00   9.4731127e-16   1.5933391e-17
      2785.00   9.8960765e-16   1.5739277e-17
      2790.00   1.0074863e-15   1.5451150e-17
      2795.00   9.4777333e-16   1.5488297e-17
      2800.00   9.1006797e-16   1.5822218e-17
      2805.00   1.0140185e-15   1.6768387e-17
      2810.00   1.0011240e-15   1.5612075e-17
      2815.00   1.0096456e-15   1.5533833e-17
      2820.00   1.1003403e-15   1.7257916e-17
      2825.00   1.2717750e-15   1.8659467e-17
      2830.00   1.5763607e-15   1.9886868e-17
      2835.00   1.6871859e-15   1.9647523e-17
      2840.00   1.7963142e-15   2.0926368e-17
      2845.00   1.9273032e-15   2.2788290e-17
      2850.00   1.9892927e-15   2.3240562e-17
      2855.00   2.1172546e-15   2.2433828e-17
      2860.00   2.3316066e-15   2.3281834e-17
      2865.00   2.5166414e-15   2.5853260e-17
      2870.00   2.5880624e-15   2.6696865e-17
      2875.00   2.7682752e-15   2.6711167e-17
      2880.00   3.0596581e-15   2.6884281e-17
      2885.00   3.2492444e-15   2.8732572e-17
      2890.00   3.4343571e-15   3.1024918e-17
      2895.00   3.6081638e-15   3.1960535e-17
      2900.00   3.7636151e-15   3.0758820e-17
      2905.00   3.9848661e-15   3.1375298e-17
      2910.00   4.1871841e-15   3.4400801e-17
      2915.00   4.2540116e-15   3.5348217e-17
      2920.00   4.3668932e-15   3.3704205e-17
      2925.00   4.4702659e-15   3.3976444e-17
      2930.00   4.5066828e-15   3.6789665e-17
      2935.00   4.4668414e-15   3.7247708e-17
      2940.00   4.3523081e-15   3.6939841e-17
      2945.00   4.3032200e-15   3.4786644e-17
      2950.00   4.2607536e-15   3.4475558e-17
      2955.00   4.1843186e-15   3.6777046e-17
      2960.00   4.1642329e-15   3.7554751e-17
      2965.00   4.1232010e-15   3.5077014e-17
      2970.00   4.0770991e-15   3.4435076e-17
      2975.00   4.0283667e-15   3.6572590e-17
      2980.00   4.0821050e-15   3.7288008e-17
      2985.00   4.2036881e-15   3.7975554e-17
      2990.00   4.2011864e-15   3.6087825e-17
      2995.00   4.1802406e-15   3.5854885e-17
      3000.00   4.2305569e-15   3.8535757e-17
      3005.00   4.2188610e-15   4.0015686e-17
      3010.00   4.0262233e-15   3.7036453e-17
      3015.00   3.8863528e-15   3.6000905e-17
      3020.00   3.8013712e-15   3.8192252e-17
      3025.00   3.7128808e-15   3.8122385e-17
      3030.00   3.6742282e-15   3.8893199e-17
      3035.00   3.6073685e-15   3.6796326e-17
      3040.00   3.6328896e-15   3.6793682e-17
      3045.00   3.7596354e-15   3.9733998e-17
      3050.00   3.8017037e-15   4.0327685e-17
      3055.00   3.9182385e-15   3.9052583e-17
      3060.00   3.9820645e-15   3.9972951e-17
      3065.00   4.0225823e-15   4.2897299e-17
      3070.00   4.1725834e-15   4.3285395e-17
      3075.00   4.3308020e-15   4.4355780e-17
      3080.00   4.4340523e-15   4.3013921e-17
      3085.00   4.5065304e-15   4.4531116e-17
      3090.00   4.6482686e-15   4.8869940e-17
      3095.00   4.7772192e-15   4.9704098e-17
      3100.00   4.9022989e-15   4.9093831e-17
      3105.00   5.0469920e-15   4.8260407e-17
      3110.00   5.2627593e-15   5.1871401e-17
      3115.00   5.5454616e-15   5.8003751e-17
      3120.00   5.6761427e-15   5.7337692e-17
      3125.00   5.7957556e-15   5.3216172e-17
      3130.00   5.9824438e-15   5.4794009e-17
      3135.00   6.1275473e-15   5.8542934e-17
      3140.00   6.1732998e-15   5.9076346e-17
      3145.00   6.3424510e-15   6.1849347e-17
      3150.00   6.5513712e-15   6.1215316e-17
      3155.00   6.1468325e-15   5.7748238e-17
      3170.00   6.3424218e-15   1.1117704e-16
      3175.00   6.1537786e-15   1.0786831e-16
      3180.00   6.0621458e-15   9.6780946e-17
      3185.00   6.1366173e-15   9.5203830e-17
      3190.00   6.0108037e-15   8.7156712e-17
      3195.00   5.9779498e-15   8.4356335e-17
      3200.00   5.9959425e-15   9.7212145e-17
      3205.00   5.9736025e-15   9.5605370e-17
      3210.00   5.9681404e-15   9.2045535e-17
      3215.00   5.6880270e-15   9.8393319e-17
      3220.00   5.2535859e-15   8.7091736e-17
      3225.00   5.2039053e-15   9.3703847e-17
      3230.00   5.1421147e-15   8.7664125e-17
      3235.00   5.0348413e-15   7.8800799e-17
      3240.00   5.0062548e-15   8.2744180e-17
      3245.00   4.7481825e-15   7.5587083e-17
      3250.00   4.4763290e-15   7.0133448e-17
      3255.00   4.4321689e-15   8.4229803e-17
      3260.00   4.2257195e-15   8.5809182e-17
      3265.00   4.1915298e-15   7.0189690e-17
      3270.00   4.1682830e-15   7.4209205e-17
      3275.00   4.0983316e-15   7.5494174e-17
      3280.00   4.0745715e-15   8.3356228e-17
      3285.00   4.2217422e-15   8.5016962e-17
      3290.00   4.3213859e-15   7.4590403e-17
      3295.00   4.3109251e-15   7.4034273e-17
      3300.00   4.3732480e-15   7.0933153e-17
      3305.00   4.3497429e-15   7.1210126e-17
      3310.00   4.5074452e-15   8.1622808e-17
      3315.00   4.6722820e-15   7.6353846e-17
      3320.00   4.6421285e-15   6.8138136e-17
      3325.00   4.6734302e-15   7.5360508e-17
      3330.00   4.8702730e-15   7.6044414e-17
      3335.00   5.0716187e-15   8.1138755e-17
      3340.00   5.1491650e-15   8.0913656e-17
      3345.00   5.1712768e-15   6.9669750e-17
      3350.00   5.4046170e-15   7.5875610e-17
      3355.00   5.8075806e-15   8.1609765e-17
      3360.00   5.9803719e-15   7.7025391e-17
      3365.00   6.0511386e-15   9.2189564e-17
      3370.00   6.1044479e-15   9.9885579e-17
      3375.00   6.2349968e-15   8.1386360e-17
      3380.00   6.2956152e-15   7.6481675e-17
      3385.00   6.2457122e-15   7.5397751e-17
      3390.00   6.3036332e-15   8.6681825e-17
      3395.00   6.3521550e-15   1.1074521e-16
      3400.00   6.2968980e-15   9.0315616e-17
      3405.00   6.3852071e-15   7.9004503e-17
      3410.00   6.4017763e-15   8.3457283e-17
      3415.00   6.4646474e-15   8.3896747e-17
      3420.00   6.5852877e-15   9.8107558e-17
      3425.00   7.1095185e-15   8.7339705e-17
      3430.00   7.2281921e-15   7.6713345e-17
      3435.00   7.5948337e-15   8.2499831e-17
      3440.00   7.4883659e-15   8.1625137e-17
      3445.00   7.2214912e-15   8.3130626e-17
      3450.00   7.4139235e-15   9.7470933e-17
      3455.00   7.4974452e-15   9.8082789e-17
      3460.00   7.5822934e-15   8.2881572e-17
      3465.00   7.8175593e-15   8.3117067e-17
      3470.00   7.9935982e-15   8.5310280e-17
      3475.00   8.0579896e-15   1.0148755e-16
      3480.00   8.5418597e-15   9.6932657e-17
      3485.00   8.6961442e-15   8.4016411e-17
      3490.00   8.9212390e-15   8.8055494e-17
      3495.00   9.2339644e-15   8.9438599e-17
      3500.00   9.6005628e-15   9.0026837e-17
      3505.00   1.0177058e-14   1.0037125e-16
      3510.00   1.0346563e-14   1.0368469e-16
      3515.00   1.0459398e-14   9.5843042e-17
      3520.00   1.0978912e-14   9.5994383e-17
      3525.00   1.1290576e-14   9.8857281e-17
      3530.00   1.2115532e-14   1.1069239e-16
      3535.00   1.3024647e-14   1.1234377e-16
      3540.00   1.3023748e-14   1.0471676e-16
      3545.00   1.3503486e-14   1.0493231e-16
      3550.00   1.4010407e-14   1.0312750e-16
      3555.00   1.4133077e-14   1.0234890e-16
      3560.00   1.4043545e-14   1.2069501e-16
      3565.00   1.4314191e-14   1.2509769e-16
      3570.00   1.4495775e-14   1.0972562e-16
      3575.00   1.4506129e-14   1.1296385e-16
      3580.00   1.5013586e-14   1.1134470e-16
      3585.00   1.5390436e-14   1.2380739e-16
      3590.00   1.5570068e-14   1.2623298e-16
      3595.00   1.5479961e-14   1.1051094e-16
      3600.00   1.5184055e-14   1.1274341e-16
      3605.00   1.5128356e-14   1.1078159e-16
      3610.00   1.5125181e-14   1.1049518e-16
      3615.00   1.4950636e-14   1.2966110e-16
      3620.00   1.4590617e-14   1.2254803e-16
      3625.00   1.4023998e-14   1.0711819e-16
      3630.00   1.3404397e-14   1.0403842e-16
      3635.00   1.2757772e-14   1.0171244e-16
      3640.00   1.2217090e-14   1.1666874e-16
      3645.00   1.1769844e-14   1.0837223e-16
      3650.00   1.1213422e-14   9.0357054e-17
      3655.00   1.0665931e-14   8.8991750e-17
      3660.00   9.6933934e-15   8.6293778e-17
      3665.00   8.8132465e-15   7.9862455e-17
      3670.00   8.1672137e-15   9.0699156e-17
      3675.00   7.4661186e-15   9.3572041e-17
      3680.00   6.8426121e-15   7.5365875e-17
      3685.00   6.1657091e-15   6.8138884e-17
      3690.00   5.7441992e-15   6.3156120e-17
      3695.00   5.3828728e-15   7.0065864e-17
      3700.00   5.8199596e-15   7.9414778e-17
      3705.00   4.9838927e-15   6.2128232e-17
      3710.00   4.1966540e-15   5.5528793e-17
      3715.00   4.0245187e-15   5.2644587e-17
      3720.00   3.9299733e-15   5.0926807e-17
      3725.00   3.9072787e-15   5.7762399e-17
      3730.00   3.9083290e-15   5.4387466e-17
      3735.00   3.8986665e-15   4.7862166e-17
      3740.00   3.8779413e-15   4.7425534e-17
      3745.00   3.8340074e-15   4.8756566e-17
      3750.00   3.9271823e-15   4.7657475e-17
      3755.00   4.1467862e-15   5.4793939e-17
      3760.00   4.5024782e-15   5.9030547e-17
      3765.00   4.5929688e-15   5.1425468e-17
      3770.00   4.8283631e-15   5.3082248e-17
      3775.00   5.1224504e-15   5.5079042e-17
      3780.00   5.4148407e-15   6.8253524e-17
      3785.00   5.7906556e-15   7.2523140e-17
      3790.00   6.2511260e-15   5.8274722e-17
      3795.00   6.5814248e-15   5.8172118e-17
      3800.00   6.6964769e-15   6.2463472e-17
      3805.00   7.0299512e-15   6.4149028e-17
      3810.00   7.3363590e-15   7.7151209e-17
      3815.00   7.5496665e-15   7.9100073e-17
      3820.00   7.5945872e-15   7.0829980e-17
      3825.00   7.7870475e-15   7.2165685e-17
      3830.00   8.1663395e-15   7.2809185e-17
      3835.00   8.5952287e-15   8.4330653e-17
      3840.00   8.7804460e-15   8.3135940e-17
      3845.00   9.0752821e-15   7.6573764e-17
      3850.00   9.6762223e-15   7.9756973e-17
      3855.00   1.0142145e-14   7.9963014e-17
      3860.00   1.0860468e-14   7.9220814e-17
      3865.00   1.1435750e-14   9.1430073e-17
      3870.00   1.2029165e-14   9.8076516e-17
      3875.00   1.2663572e-14   8.6862580e-17
      3880.00   1.3640851e-14   9.0122420e-17
      3885.00   1.4654717e-14   9.3466982e-17
      3890.00   1.5377949e-14   1.0805177e-16
      3895.00   1.6309052e-14   1.1072229e-16
      3900.00   1.7023978e-14   9.7361547e-17
      3905.00   1.8018320e-14   1.0107019e-16
      3910.00   1.8768908e-14   1.0147281e-16
      3915.00   1.9231148e-14   1.0230349e-16
      3920.00   1.9424531e-14   1.2150066e-16
      3925.00   1.9544435e-14   1.1880763e-16
      3930.00   1.9904019e-14   1.0149691e-16
      3935.00   1.9859384e-14   1.0084088e-16
      3940.00   1.9723748e-14   1.0123933e-16
      3945.00   2.0095708e-14   1.1661725e-16
      3950.00   2.0235981e-14   1.1854652e-16
      3955.00   2.0111383e-14   1.0230070e-16
      3960.00   1.9828818e-14   1.0109831e-16
      3965.00   2.0091698e-14   1.0149730e-16
      3970.00   2.0547661e-14   1.0054379e-16
      3975.00   2.0533197e-14   1.1463032e-16
      3980.00   2.0167482e-14   1.1128692e-16
      3985.00   1.9750113e-14   9.7679972e-17
      3990.00   1.9032886e-14   9.7790807e-17
      3995.00   1.8250773e-14   9.4208447e-17
      4000.00   1.7913148e-14   1.0602655e-16
      4005.00   1.7488872e-14   1.0465400e-16
      4010.00   1.7237129e-14   8.8924874e-17
      4015.00   1.6804236e-14   8.7714345e-17
      4020.00   1.6160772e-14   8.6051361e-17
      4025.00   1.6044259e-14   8.4085748e-17
      4030.00   1.6049490e-14   9.8746922e-17
      4035.00   1.6174460e-14   9.8825286e-17
      4040.00   1.6372888e-14   8.4380714e-17
      4045.00   1.6464640e-14   8.5612889e-17
      4050.00   1.6757627e-14   9.0479960e-17
      4055.00   1.7223781e-14   1.0593010e-16
      4060.00   1.7846634e-14   1.0094956e-16
      4065.00   1.8173819e-14   8.8238426e-17
      4070.00   1.8513167e-14   8.8554390e-17
      4075.00   1.9065412e-14   8.9375912e-17
      4080.00   1.9621005e-14   9.0644152e-17
      4085.00   1.9912162e-14   1.0616551e-16
      4090.00   2.0136548e-14   1.0785629e-16
      4095.00   2.0256197e-14   9.4171118e-17
      4100.00   2.0465439e-14   9.3859046e-17
      4105.00   2.0492937e-14   9.3597538e-17
      4110.00   2.0555320e-14   1.0876820e-16
      4115.00   2.0663870e-14   1.0901916e-16
      4120.00   2.0532672e-14   9.3567667e-17
      4125.00   2.0617678e-14   9.2469998e-17
      4130.00   2.0433316e-14   9.2897214e-17
      4135.00   2.0139902e-14   9.1864303e-17
      4140.00   2.0134309e-14   1.0445166e-16
      4145.00   1.9628330e-14   1.0487366e-16
      4150.00   1.9359321e-14   9.2853512e-17
      4155.00   1.9195398e-14   9.2598694e-17
      4160.00   1.8804023e-14   8.9543797e-17
      4165.00   1.8513125e-14   1.0111064e-16
      4170.00   1.8439623e-14   9.8805765e-17
      4175.00   1.8374101e-14   8.5387327e-17
      4180.00   1.8287963e-14   8.5420930e-17
      4185.00   1.8115609e-14   8.4870875e-17
      4190.00   1.8035912e-14   8.4156138e-17
      4195.00   1.8146048e-14   9.7205971e-17
      4200.00   1.8216902e-14   9.7007891e-17
      4205.00   1.8142250e-14   8.3966389e-17
      4210.00   1.8213250e-14   8.5319928e-17
      4215.00   1.8068560e-14   8.5129220e-17
      4220.00   1.7667130e-14   8.3051078e-17
      4225.00   1.7372298e-14   9.4408267e-17
      4230.00   1.6835032e-14   9.2683655e-17
      4235.00   1.6443566e-14   7.9594210e-17
      4240.00   1.6055657e-14   7.8844520e-17
      4245.00   1.5866723e-14   7.8167734e-17
      4250.00   1.5667911e-14   8.9700796e-17
      4255.00   1.5055152e-14   8.8195234e-17
      4260.00   1.4802280e-14   7.6974933e-17
      4265.00   1.4430868e-14   7.6459467e-17
      4270.00   1.4020784e-14   7.3697293e-17
      4275.00   1.3713253e-14   7.3059073e-17
      4280.00   1.3465725e-14   8.5771542e-17
      4285.00   1.3185514e-14   8.2993287e-17
      4290.00   1.2852515e-14   6.9217891e-17
      4295.00   1.2452527e-14   6.8055478e-17
      4300.00   1.2157066e-14   6.7298217e-17
      4305.00   1.1871124e-14   7.6545858e-17
      4310.00   1.1440207e-14   7.5120976e-17
      4315.00   1.1043159e-14   6.5781948e-17
      4320.00   1.0650530e-14   6.4833589e-17
      4325.00   1.0405552e-14   6.2253785e-17
      4330.00   1.0208494e-14   6.0442200e-17
      4335.00   1.0169876e-14   7.0622054e-17
      4340.00   1.0364975e-14   7.2570997e-17
      4345.00   1.0377339e-14   6.2438293e-17
      4350.00   1.0458809e-14   6.3128538e-17
      4355.00   1.0681364e-14   6.2114044e-17
      4360.00   1.0859671e-14   7.1277353e-17
      4365.00   1.1202765e-14   7.3608937e-17
      4370.00   1.1254349e-14   6.4989059e-17
      4375.00   1.1229815e-14   6.5591148e-17
      4380.00   1.1522724e-14   6.5084000e-17
      4385.00   1.1882196e-14   6.3399079e-17
      4390.00   1.1884919e-14   7.3315281e-17
      4395.00   1.1989486e-14   7.3849130e-17
      4400.00   1.2080576e-14   6.4861449e-17
      4405.00   1.2184573e-14   6.7150886e-17
      4410.00   1.2444844e-14   6.5405839e-17
      4415.00   1.2582998e-14   7.4602837e-17
      4420.00   1.2490521e-14   7.7533240e-17
      4425.00   1.2635970e-14   6.6407740e-17
      4430.00   1.2826554e-14   6.8405626e-17
      4435.00   1.2917557e-14   6.9173971e-17
      4440.00   1.2967213e-14   6.8473237e-17
      4445.00   1.2921353e-14   8.1231346e-17
      4450.00   1.2650108e-14   8.0708436e-17
      4455.00   1.2651525e-14   7.0744192e-17
      4460.00   1.2971839e-14   6.8808781e-17
      4465.00   1.3056467e-14   6.7447255e-17
      4470.00   1.2963432e-14   7.9356082e-17
      4475.00   1.3182527e-14   7.8620261e-17
      4480.00   1.3428449e-14   6.9422079e-17
      4485.00   1.3769009e-14   7.2611827e-17
      4490.00   1.4094245e-14   7.1895409e-17
      4495.00   1.4580912e-14   7.0329860e-17
      4500.00   1.5021591e-14   8.3557021e-17
      4505.00   1.5484177e-14   8.6802600e-17
      4510.00   1.5861271e-14   7.3435864e-17
      4515.00   1.6103697e-14   7.5021212e-17
      4520.00   1.6447527e-14   7.9549629e-17
      4525.00   1.6744254e-14   8.0782637e-17
      4530.00   1.6726333e-14   9.2359116e-17
      4535.00   1.7044322e-14   9.1550193e-17
      4540.00   1.7362182e-14   8.1757493e-17
      4545.00   1.7498472e-14   8.3072545e-17
      4550.00   1.7485755e-14   8.1993908e-17
      4555.00   1.7639004e-14   9.3201530e-17
      4560.00   1.7579090e-14   9.3035445e-17
      4565.00   1.7370293e-14   8.1313535e-17
      4570.00   1.7144006e-14   8.0598024e-17
      4575.00   1.6984730e-14   8.1259960e-17
      4580.00   1.6708696e-14   8.0419333e-17
      4585.00   1.6283543e-14   9.0994599e-17
      4590.00   1.5998953e-14   8.9023500e-17
      4595.00   1.6227799e-14   7.3835630e-17
      4600.00   1.6211907e-14   7.3611888e-17
      4605.00   1.5862489e-14   7.6197423e-17
      4610.00   1.5810656e-14   8.9356272e-17
